idx,meci_type
0746_3,Ethylidene_Straight
0253_2,Twist
0682_2,Twist
0216_2,Ethylidene_Bent
0332_6,Twist
0780_5,Twist
0194_4,Twist
0013_18,CC_Dissociation
0890_3,Twist
0402_3,H_Dissociation
0563_7,Ethylidene_Bent
0583_2,Ethylidene_Straight
0911_2,Ethylidene_Bent
0152_2,Ethylidene_Bent
0954_2,Ethylidene_Bent
0710_10,CC_Dissociation
0117_2,0904_3
0481_5,Ethylidene_Straight
0268_4,Ethylidene_Straight
0727_2,Ethylidene_Bent
0762_2,Twist
0089_4,H_Dissociation
0625_5,Ethylidene_Straight
0330_4,Twist
0108_5,H_Dissociation
0277_3,Ethylidene_Bent
0849_2,Twist
0232_3,H_Dissociation
0426_2,Twist
0502_6,Ethylidene_Straight
0463_2,Twist
0759_4,CC_Dissociation
0388_4,Ethylidene_Straight
0031_4,Twist
0837_4,Twist
0176_3,Ethylidene_Bent
0133_3,Ethylidene_Straight
0400_5,Ethylidene_Straight
0445_5,Ethylidene_Straight
0547_2,Twist
0196_2,Ethylidene_Bent
0502_2,Ethylidene_Straight
0854_3,Ethylidene_Bent
0017_3,Twist
0811_3,H_Dissociation
0052_3,Twist
0483_3,Twist
0956_4,Ethylidene_Bent
0115_4,Twist
0539_4,Twist
0395_5,Twist
0297_2,Twist
0646_2,Twist
0603_2,Twist
0782_3,H_Dissociation
0353_3,Twist
0251_4,Ethylidene_Straight
0680_4,H_Dissociation_Ethylidene
0214_4,Twist
0563_3,H_Dissociation
0013_20,CC_Dissociation
0309_4,Ethylidene_Straight
0033_2,Ethylidene_Straight
0870_2,Twist
0076_2,Ethylidene_Bent
0835_2,Twist
0583_6,Ethylidene_Bent
0662_3,Twist
0627_3,Ethylidene_Bent
0558_5,Ethylidene_Bent
0275_5,Twist
0332_2,Twist
0422_2,Ethylidene_Bent
0506_6,H_Dissociation
0467_2,H_Dissociation
0192_6,Ethylidene_Bent
0565_5,Twist
0520_5,Twist
0035_4,Ethylidene_Bent
0876_4,Ethylidene_Bent
0172_3,Twist
0931_3,H_Dissociation
0013_7,CC_Dissociation
0723_2,H_Dissociation
0766_2,Twist
0419_4,H_Dissociation
0334_4,Ethylidene_Straight
0371_4,Ethylidene_Bent
0808_2,Twist
0273_3,Ethylidene_Bent
0541_4,Twist
0190_4,Ethylidene_Bent
0894_3,Twist
0406_3,Ethylidene_Bent
0092_3,Ethylidene_Straight
0443_3,Ethylidene_Bent
0759_10,CC_Dissociation
0587_2,Twist
0915_2,Twist
0156_2,Twist
0874_6,Ethylidene_Straight
0950_2,Twist
0113_2,Twist
0605_4,Twist
0707_3,Twist
0742_3,CC_Dissociation
0393_3,Ethylidene_Bent
0257_2,Ethylidene_Bent
0075_10,Twist
0686_2,Ethylidene_Bent
0212_2,H_Dissociation
0869_3,Ethylidene_Straight
0128_4,Twist
0686_3,Twist
0257_3,Ethylidene_Bent
0869_2,Ethylidene_Straight
0212_3,Ethylidene_Bent
0707_2,Ethylidene_Straight
0393_2,Ethylidene_Bent
0742_2,CC_Dissociation
0478_4,Ethylidene_Straight
0852_4,H_Dissociation
0485_4,H_Dissociation
0054_4,Ethylidene_Bent
0915_3,Twist
0759_11,CC_Dissociation
0587_3,Twist
0113_3,Ethylidene_Straight
0950_3,CC_Dissociation
0874_7,Twist
0406_2,Twist
0894_2,Twist
0443_2,Ethylidene_Bent
0092_2,Ethylidene_Bent
0779_4,Ethylidene_Bent
0273_2,Twist
0236_2,H_Dissociation
0334_5,Ethylidene_Bent
0149_4,Ethylidene_Straight
0371_5,Ethylidene_Bent
0723_3,H_Dissociation
0766_3,Ethylidene_Bent
0815_6,Ethylidene_Bent
0056_6,Ethylidene_Bent
0931_2,Ethylidene_Straight
0172_2,Ethylidene_Straight
0013_6,CC_Dissociation
0137_2,Ethylidene_Straight
0248_4,Ethylidene_Straight
0565_4,Twist
0520_4,Twist
0422_3,Ethylidene_Bent
0467_3,Ethylidene_Bent
0949_2,Ethylidene_Straight
0332_3,Twist
0377_3,Twist
0275_4,Twist
0558_4,Ethylidene_Straight
0746_6,Ethylidene_Bent
0662_2,Ethylidene_Straight
0627_2,Twist
0033_3,Ethylidene_Bent
0835_3,Twist
0076_3,H_Dissociation
0174_4,Ethylidene_Bent
0309_5,Ethylidene_Bent
0563_2,H_Dissociation
0680_5,Ethylidene_Bent
0316_2,Ethylidene_Straight
0353_2,Twist
0782_2,H_Dissociation
0928_3,Ethylidene_Straight
0646_3,Twist
0297_3,Twist
0603_3,Twist
0395_4,Twist
0956_5,Ethylidene_Bent
0017_2,Ethylidene_Straight
0854_2,H_Dissociation
0483_2,Twist
0052_2,Twist
0811_2,Ethylidene_Straight
0196_3,Ethylidene_Bent
0547_3,Twist
0502_3,Ethylidene_Bent
0400_4,Ethylidene_Bent
0445_4,Ethylidene_Bent
0426_5,Ethylidene_Straight
0388_3,Ethylidene_Straight
0561_2,CC_Dissociation
0445_6,Ethylidene_Bent
0759_3,CC_Dissociation
0524_2,H_Dissociation
0872_3,Twist
0031_3,Twist
0956_7,Ethylidene_Straight
0209_2,Twist
0837_3,Twist
0133_4,H_Dissociation
0762_5,Ethylidene_Bent
0458_3,Twist
0660_2,Twist
0089_3,H_Dissociation
0625_2,Twist
0108_2,H_Dissociation
0330_3,Twist
0375_3,Ethylidene_Bent
0232_4,Ethylidene_Straight
0194_3,Twist
0738_2,Twist
0500_3,H_Dissociation
0583_5,Ethylidene_Bent
0006_8,Ethylidene_Bent
0015_2,Twist
0856_2,Ethylidene_Bent
0268_3,Ethylidene_Bent
0481_2,Ethylidene_Straight
0050_2,H_Dissociation
0813_2,Twist
0644_3,Ethylidene_Bent
0558_6,Ethylidene_Straight
0295_3,Twist
0601_3,Ethylidene_Bent
0439_2,Twist
0703_4,Ethylidene_Straight
0746_4,Ethylidene_Straight
0314_2,Ethylidene_Straight
0351_2,Twist
0780_2,Twist
0169_3,Twist
0275_6,Twist
0404_2,Twist
0896_2,Twist
0441_2,Twist
0679_3,H_Dissociation
0090_2,Twist
0192_5,Twist
0506_5,H_Dissociation
0013_4,CC_Dissociation
0850_4,Ethylidene_Bent
0056_4,Twist
0815_4,Ethylidene_Straight
0917_3,Twist
0585_3,Ethylidene_Straight
0952_3,Ethylidene_Bent
0329_2,Twist
0391_2,Twist
0578_3,Twist
0740_2,Twist
0642_5,Twist
0293_5,H_Dissociation
0382_8,Ethylidene_Bent
0357_4,Ethylidene_Bent
0684_3,Twist
0028_2,Ethylidene_Straight
0210_3,Ethylidene_Bent
0522_4,Twist
0618_2,Ethylidene_Bent
0420_3,Ethylidene_Bent
0465_3,Ethylidene_Straight
0348_3,Twist
0933_2,Ethylidene_Bent
0135_2,Twist
0874_5,Ethylidene_Bent
0759_13,CC_Dissociation
0721_3,H_Dissociation
0519_2,Twist
0764_3,Twist
0271_2,Ethylidene_Bent
0498_3,Ethylidene_Bent
0049_3,Twist
0234_2,Twist
0336_5,Twist
0373_4,Twist
0049_2,Twist
0498_2,Twist
0271_3,Ethylidene_Bent
0234_3,Ethylidene_Bent
0519_3,Twist
0721_2,H_Dissociation
0764_2,Twist
0874_4,Ethylidene_Bent
0759_12,CC_Dissociation
0831_4,Twist
0170_3,Twist
0933_3,Ethylidene_Bent
0799_2,H_Dissociation
0348_2,Twist
0420_2,Ethylidene_Straight
0618_3,Twist
0465_2,Twist
0522_5,H_Dissociation
0255_2,Twist
0684_2,H_Dissociation
0210_2,Ethylidene_Bent
0334_6,Ethylidene_Bent
0028_3,Ethylidene_Straight
0382_9,Ethylidene_Bent
0293_4,H_Dissociation
0642_4,Twist
0705_3,H_Dissociation
0740_3,Ethylidene_Straight
0578_2,Twist
0585_2,Ethylidene_Straight
0917_2,Twist
0154_2,Twist
0329_3,Ethylidene_Bent
0952_2,Ethylidene_Bent
0111_2,Twist
0013_5,CC_Dissociation
0815_5,Ethylidene_Straight
0056_5,Twist
0192_4,Ethylidene_Straight
0506_4,H_Dissociation
0896_3,Twist
0404_3,Twist
0090_3,Twist
0679_2,H_Dissociation
0441_3,Ethylidene_Straight
0314_3,Ethylidene_Bent
0169_2,Twist
0780_3,Twist
0746_5,Ethylidene_Bent
0295_2,Twist
0644_2,Ethylidene_Bent
0439_3,Ethylidene_Bent
0601_2,Ethylidene_Bent
0015_3,Ethylidene_Bent
0481_3,Ethylidene_Bent
0268_2,Twist
0583_4,Ethylidene_Bent
0954_4,Ethylidene_Straight
0117_4,Twist
0513_8,Ethylidene_Bent
0545_2,Twist
0194_2,Twist
0500_2,H_Dissociation
0738_3,Ethylidene_Bent
0849_4,Ethylidene_Bent
0330_2,Ethylidene_Straight
0108_3,H_Dissociation
0375_2,H_Dissociation
0089_2,H_Dissociation
0660_3,Ethylidene_Bent
0458_2,Ethylidene_Straight
0625_3,Twist
0762_4,Ethylidene_Bent
0133_5,H_Dissociation
0956_6,Ethylidene_Straight
0031_2,Twist
0872_2,Twist
0074_2,H_Dissociation
0837_2,Twist
0759_2,CC_Dissociation
0388_2,Twist
0524_3,H_Dissociation
0426_4,Ethylidene_Straight
